Wall time,Step,Value
1646227370.590003,0,0.025416666641831398
1646227379.144332,1,0.025833332911133766
1646227387.636303,2,0.03333333507180214
1646227395.787686,3,0.02708333358168602
1646227404.362573,4,0.03291666507720947
1646227413.35291,5,0.03333333507180214
1646227422.379764,6,0.03999999910593033
1646227430.759928,7,0.03708333149552345
1646227439.784018,8,0.04625000059604645
1646227447.826619,9,0.0949999988079071
1646227456.232608,10,0.11541666835546494
1646227464.23242,11,0.15666666626930237
1646227472.175448,12,0.1954166740179062
1646227480.19912,13,0.24791666865348816
1646227487.637586,14,0.2783333361148834
1646227494.668232,15,0.32374998927116394
1646227501.763786,16,0.35874998569488525
1646227509.283346,17,0.38083332777023315
1646227517.012583,18,0.42625001072883606
1646227525.970021,19,0.46291667222976685
1646227533.772651,20,0.35499998927116394
1646227541.137395,21,0.28458333015441895
1646227548.410634,22,0.4566666781902313
1646227556.711879,23,0.47583332657814026
1646227564.141195,24,0.4820833206176758
1646227572.013949,25,0.5745833516120911
1646227579.334567,26,0.5708333253860474
1646227586.578884,27,0.6054166555404663
1646227594.193537,28,0.6270833611488342
1646227601.753957,29,0.6620833277702332
1646227609.696962,30,0.684583306312561
1646227617.190022,31,0.6970833539962769
1646227624.656222,32,0.49916666746139526
1646227631.908581,33,0.2162500023841858
1646227639.641361,34,0.3541666567325592
1646227647.294887,35,0.4345833361148834
1646227654.77801,36,0.5066666603088379
1646227662.553469,37,0.5512499809265137
1646227670.277073,38,0.5729166865348816
1646227677.841091,39,0.5362499952316284
1646227685.359818,40,0.59375
1646227692.63442,41,0.6075000166893005
1646227700.537984,42,0.6366666555404663
1646227708.140477,43,0.675000011920929
1646227715.864899,44,0.6537500023841858
1646227723.731623,45,0.6983333230018616
1646227731.259892,46,0.7041666507720947
1646227738.489287,47,0.6962500214576721
1646227745.54948,48,0.7037500143051147
1646227753.137455,49,0.7320833206176758
1646227760.67589,50,0.7458333373069763
1646227768.199921,51,0.7545833587646484
1646227776.077573,52,0.7574999928474426
1646227783.400461,53,0.5837500095367432
1646227790.822632,54,0.6499999761581421
1646227798.460994,55,0.684583306312561
1646227806.241747,56,0.6795833110809326
1646227813.725327,57,0.7462499737739563
1646227821.105681,58,0.7620833516120911
1646227829.084117,59,0.7916666865348816
1646227836.744065,60,0.7887499928474426
1646227844.138645,61,0.800000011920929
1646227851.772961,62,0.7866666913032532
1646227859.222354,63,0.8079166412353516
1646227867.525437,64,0.8208333253860474
1646227876.224552,65,0.8191666603088379
1646227884.125134,66,0.8245833516120911
1646227892.007673,67,0.8162500262260437
1646227899.585643,68,0.8354166746139526
1646227907.146657,69,0.8670833110809326
1646227958.770616,70,0.8579166531562805
1646227967.518009,71,0.8566666841506958
1646227975.95883,72,0.8637499809265137
1646227986.030071,73,0.8616666793823242
1646227994.445911,74,0.8600000143051147
1646228003.830549,75,0.8650000095367432
1646228012.265406,76,0.878333330154419
1646228020.93419,77,0.82791668176651
1646228028.911991,78,0.8712499737739563
1646228037.120845,79,0.9066666960716248
1646228044.958751,80,0.909166693687439
1646228052.743241,81,0.9058333039283752
