Wall time,Step,Value
1646229006.757872,141,0.06653532385826111
1646229014.365007,142,0.04821326211094856
1646229022.646823,143,0.07411433011293411
1646229030.89284,144,0.0823141410946846
1646229038.749176,145,0.03270183131098747
1646229046.71149,146,0.023711780086159706
1646229054.644115,147,0.03426994010806084
1646229063.124846,148,0.030679000541567802
1646229070.859254,149,0.04519501328468323
1646229208.18341,150,0.1930076777935028
1646229215.756239,151,0.17394250631332397
1646229224.037516,152,0.07252395153045654
1646229231.247827,153,0.16828814148902893
1646229238.427354,154,0.09374791383743286
1646229247.089612,155,0.07171761989593506
1646229254.886229,156,0.058519113808870316
1646229262.611137,157,0.03984520584344864
1646229270.500457,158,0.020494837313890457
1646229277.95494,159,0.06958645582199097
