Wall time,Step,Value
1644329994.363551,0,0.11145833134651184
1644329997.975626,1,0.0885416641831398
1644330001.243627,2,0.11666666716337204
1644330005.050736,3,0.0885416641831398
1644330009.285074,4,0.0885416641831398
1644330013.256483,5,0.09791667014360428
1644330016.570537,6,0.12187500298023224
1644330019.83791,7,0.1302083283662796
1644330023.561426,8,0.15520833432674408
1644330026.796708,9,0.11770833283662796
1644330030.743748,10,0.17916665971279144
1644330034.093349,11,0.19374999403953552
1644330037.067149,12,0.16562500596046448
1644330040.553016,13,0.20104166865348816
1644330043.660382,14,0.18333333730697632
1644330046.957817,15,0.19062499701976776
1644330050.209175,16,0.19374999403953552
1644330053.14243,17,0.23541666567325592
1644330056.252217,18,0.25729167461395264
1644330059.568737,19,0.3020833432674408
1644330063.461339,20,0.3447916805744171
1644330066.845306,21,0.4166666567325592
1644330070.04164,22,0.47708332538604736
1644330073.432847,23,0.5208333134651184
1644330076.84883,24,0.5375000238418579
1644330080.210353,25,0.609375
1644330083.523974,26,0.5583333373069763
1644330087.10907,27,0.6583333611488342
1644330090.35481,28,0.6135416626930237
1644330093.785805,29,0.7302083373069763
1644330097.044416,30,0.7510416507720947
1644330100.164045,31,0.7354166507720947
1644330103.557575,32,0.7604166865348816
1644330106.698455,33,0.7822916507720947
1644330110.148128,34,0.7104166746139526
1644330113.625682,35,0.6989583373069763
1644330117.211653,36,0.753125011920929
1644330121.334753,37,0.7906249761581421
1644330124.470992,38,0.8322916626930237
1644330128.063965,39,0.8322916626930237
1644330131.133036,40,0.784375011920929
1644330134.365325,41,0.8416666388511658
1644330137.524673,42,0.8572916388511658
1644330140.689203,43,0.8531249761581421
1644330144.107683,44,0.8645833134651184
1644330147.32575,45,0.8833333253860474
1644330150.638176,46,0.8895833492279053
1644330153.885824,47,0.8812500238418579
1644330157.193673,48,0.8812500238418579
1644330160.465442,49,0.893750011920929
1644330163.731851,50,0.893750011920929
1644330166.951659,51,0.9260416626930237
1644330170.26961,52,0.9229166507720947
1644330173.336192,53,0.7416666746139526
1644330176.507145,54,0.5135416388511658
1644330179.68734,55,0.721875011920929
1644330183.349371,56,0.7729166746139526
1644330186.589012,57,0.8239583373069763
1644330189.787887,58,0.5447916388511658
1644330192.898247,59,0.6729166507720947
1644330196.134088,60,0.7927083373069763
1644330199.522946,61,0.8510416746139526
1644330202.666642,62,0.8739583492279053
1644330205.936836,63,0.8843749761581421
1644330209.111137,64,0.9270833134651184
1644330212.267932,65,0.9114583134651184
1644330215.710585,66,0.9437500238418579
1644330218.743927,67,0.9177083373069763
1644330221.932068,68,0.9541666507720947
1644330224.99467,69,0.9593750238418579
1644330228.483601,70,0.9593750238418579
1644330231.725225,71,0.9614583253860474
1644330234.892527,72,0.9593750238418579
1644330238.235975,73,0.9697916507720947
1644330241.294951,74,0.9364583492279053
1644330244.827311,75,0.9614583253860474
1644330248.042043,76,0.984375
1644330251.284416,77,0.9864583611488342
1644330254.459881,78,0.9906250238418579
1644330257.782762,79,0.9854166507720947
1644330261.078537,80,0.9677083492279053
1644330264.27594,81,0.9802083373069763
1644330267.772759,82,0.9739583134651184
1644330270.941131,83,0.9864583611488342
1644330274.167529,84,0.9427083134651184
1644330277.348174,85,0.9677083492279053
1644330280.779803,86,0.984375
1644330284.28571,87,0.9958333373069763
1644330287.466225,88,0.984375
1644330290.863852,89,0.9729166626930237
1644330294.255684,90,0.9375
1644330297.553401,91,0.9770833253860474
