Wall time,Step,Value
1646233123.126092,0,3.905242919921875
1646233128.74137,1,3.8334155082702637
1646233134.762344,2,3.6463019847869873
1646233141.222564,3,3.5704338550567627
1646233147.172901,4,3.2576544284820557
1646233153.486044,5,2.9603755474090576
1646233160.089746,6,2.743110179901123
1646233166.132655,7,2.6246018409729004
1646233172.886621,8,2.406306266784668
1646233179.244209,9,2.224221706390381
1646233185.691391,10,1.9487223625183105
1646233192.434456,11,2.9089903831481934
1646233198.342568,12,3.5675296783447266
1646233204.163949,13,7.003382205963135
1646233209.962129,14,2.9158172607421875
1646233215.635397,15,2.510979175567627
1646233221.3663,16,2.243807077407837
1646233227.077366,17,2.034487247467041
1646233232.798088,18,1.8668324947357178
1646233238.323815,19,1.6551440954208374
1646233244.206981,20,1.4877318143844604
1646233249.637857,21,1.7144590616226196
1646233254.935362,22,1.4107760190963745
1646233261.221905,23,1.3688881397247314
1646233267.535065,24,1.1567578315734863
1646233273.34174,25,1.1128476858139038
1646233279.167952,26,1.0229260921478271
1646233284.966923,27,0.921282172203064
1646233290.878153,28,0.8772534132003784
1646233296.656772,29,0.7952579259872437
1646233302.413289,30,0.724217414855957
1646233308.293574,31,0.9208136796951294
1646233314.169654,32,0.7021665573120117
1646233320.57608,33,0.6564111709594727
1646233326.252674,34,0.6665301322937012
1646233332.166265,35,0.610334575176239
1646233337.861434,36,0.56279057264328
1646233343.628539,37,0.500474750995636
1646233349.572192,38,0.5047982335090637
1646233355.506112,39,0.44965407252311707
1646233361.160369,40,0.4597066640853882
1646233367.044667,41,0.45717671513557434
1646233372.955886,42,0.5338236689567566
1646233378.512597,43,0.3472900986671448
1646233384.257718,44,0.38832545280456543
1646233389.932201,45,0.30029627680778503
1646233395.514104,46,0.29075515270233154
1646233401.407856,47,0.4587717652320862
1646233407.280568,48,0.31849271059036255
1646233412.745288,49,0.2849157452583313
1646233418.566828,50,0.2506614029407501
1646233424.497479,51,0.2441789209842682
1646233430.256087,52,0.23186054825782776
1646233436.357118,53,0.22193020582199097
1646233442.319548,54,0.1861129254102707
1646233448.037438,55,0.2134021520614624
1646233453.904366,56,0.4059864282608032
1646233459.726757,57,0.5503748655319214
1646233465.256086,58,0.2883906364440918
1646233470.745791,59,0.21027229726314545
1646233476.307627,60,0.3429979681968689
1646233482.330447,61,0.1538940817117691
1646233487.986968,62,0.20508071780204773
1646233493.786015,63,0.27537623047828674
1646233500.063906,64,0.19724231958389282
1646233506.036891,65,0.20882324874401093
1646233511.846305,66,0.17338024079799652
1646233517.537275,67,0.2209656536579132
1646233523.302768,68,0.20253320038318634
1646233529.238341,69,0.1790616512298584
1646233534.969668,70,0.10529877245426178
1646233540.602376,71,0.10934646427631378
1646233546.496433,72,0.11889704316854477
1646233552.350338,73,0.13638931512832642
1646233557.997902,74,0.09755858033895493
1646233564.521748,75,0.16367638111114502
1646233570.159192,76,0.15025924146175385
1646233575.984323,77,0.16656216979026794
1646233581.786588,78,0.1452227383852005
1646233587.690531,79,0.091475710272789
1646233593.450295,80,0.0456106998026371
1646233599.301985,81,0.07191027700901031
1646233605.161203,82,0.23260900378227234
1646233610.818973,83,0.20591071248054504
1646233616.733546,84,0.0957595705986023
1646233622.845775,85,0.06056796386837959
1646233628.621446,86,0.031035032123327255
1646233634.438635,87,0.020823974162340164
1646233640.415049,88,0.01114954985678196
1646233646.541379,89,0.9522539377212524
1646233652.477431,90,0.27717357873916626
1646233658.567686,91,0.21325184404850006
1646233664.400912,92,0.16992440819740295
1646233671.024724,93,0.1410423070192337
1646233677.648383,94,0.1296561062335968
1646233683.584572,95,0.11441205441951752
1646233689.187333,96,0.07156882435083389
1646233695.0751,97,0.08513356000185013
1646233701.007729,98,0.09160702675580978
1646233706.806029,99,0.06062248349189758
1646233901.938326,100,0.19270379841327667
1646233907.988472,101,0.06635696440935135
1646233914.017039,102,0.11019428074359894
1646233920.12926,103,0.07842472940683365
1646233926.111183,104,0.04135098308324814
1646233932.20962,105,0.019173769280314445
1646233938.331596,106,0.09524174779653549
1646233944.238119,107,0.14166662096977234
1646233951.047186,108,0.18354485929012299
1646233956.939442,109,0.04663190618157387
1646233963.25703,110,0.01408031303435564
1646233969.621548,111,0.008788924664258957
