Wall time,Step,Value
1644327994.581257,0,6.782597541809082
1644327997.61925,1,4.688220500946045
1644328000.15065,2,2.9212121963500977
1644328003.021955,3,2.9415459632873535
1644328006.197665,4,2.869948148727417
1644328008.791593,5,2.8314480781555176
1644328011.354434,6,2.856961727142334
1644328014.154471,7,2.9116861820220947
1644328016.671718,8,2.811147928237915
1644328019.110879,9,2.857818126678467
1644328022.538154,10,2.941417932510376
1644328025.678188,11,2.8987879753112793
1644328028.270809,12,2.7574660778045654
1644328031.433435,13,2.6441361904144287
1644328034.259425,14,2.610614776611328
1644328036.969867,15,2.51216197013855
1644328039.853064,16,2.338149309158325
1644328043.077721,17,2.1524391174316406
1644328045.722314,18,2.054708957672119
1644328048.03344,19,1.8524223566055298
1644328050.455699,20,1.7187246084213257
1644328052.794078,21,1.8637109994888306
1644328055.112124,22,1.5489718914031982
1644328057.445193,23,1.3730967044830322
1644328060.056415,24,1.3020044565200806
1644328062.514141,25,1.202009916305542
1644328064.888392,26,0.9267603158950806
1644328067.367711,27,0.9008729457855225
1644328069.749638,28,0.9065185785293579
1644328072.182668,29,0.7792443633079529
1644328074.568734,30,1.1205589771270752
1644328076.944526,31,0.8580784201622009
1644328079.270415,32,0.6166560053825378
1644328082.038961,33,0.5333331227302551
1644328084.574057,34,0.6041610240936279
1644328086.960846,35,0.5659130811691284
1644328089.298352,36,0.47557589411735535
1644328091.775075,37,0.4587174355983734
1644328094.179938,38,0.477777898311615
1644328096.647753,39,0.3742775022983551
1644328099.237319,40,0.3620278239250183
1644328102.100889,41,0.38317790627479553
1644328104.743191,42,0.30901873111724854
1644328107.555842,43,0.24333761632442474
1644328110.13527,44,0.2561081349849701
1644328112.448249,45,0.3006989657878876
1644328114.853757,46,0.358920693397522
1644328117.375734,47,0.3234797418117523
1644328119.843653,48,0.2038014531135559
1644328122.142604,49,0.16189216077327728
1644328124.647793,50,0.15490224957466125
1644328126.966165,51,0.16310176253318787
1644328129.404913,52,0.20273809134960175
1644328131.993336,53,0.2190815806388855
1644328134.384919,54,0.21588864922523499
1644328136.741892,55,0.2217739373445511
1644328139.235853,56,0.22911672294139862
1644328141.90664,57,0.16445495188236237
1644328144.339653,58,0.11968285590410233
1644328147.045734,59,0.11174499988555908
1644328149.384499,60,0.1151943951845169
1644328151.800322,61,0.1281580775976181
1644328154.299958,62,0.30581119656562805
1644328156.761864,63,0.24370619654655457
1644328159.119976,64,0.3754776120185852
1644328161.598987,65,0.2083347588777542
1644328163.978531,66,0.1207508072257042
1644328166.469104,67,0.10194572061300278
1644328169.157169,68,0.07718299329280853
1644328171.570114,69,0.07930076122283936
1644328174.094418,70,0.08375571668148041
1644328176.498581,71,0.05344334617257118
1644328178.846,72,0.0497429221868515
1644328181.358943,73,0.13299576938152313
1644328183.759853,74,0.22637319564819336
1644328186.22145,75,0.20776452124118805
1644328188.666968,76,0.1498766392469406
1644328191.277209,77,0.10105574876070023
1644328193.647389,78,0.05784469097852707
1644328196.159273,79,0.05713072791695595
1644328198.666157,80,0.039552077651023865
1644328201.227292,81,0.03239733353257179
1644328203.902601,82,0.04110509902238846
1644328206.448255,83,0.058302752673625946
1644328208.85202,84,0.06207966059446335
1644328211.491057,85,0.0765954926609993
1644328214.003646,86,0.09042835980653763
1644328216.369105,87,0.044446948915719986
1644328218.819478,88,0.026576809585094452
1644328221.394553,89,0.11705213040113449
1644328223.847941,90,0.4191972017288208
1644328226.286522,91,0.14885544776916504
1644328228.655657,92,0.08151713758707047
1644328231.154826,93,0.05002071335911751
1644328233.531332,94,0.04343339055776596
1644328236.186497,95,0.07141853123903275
1644328238.461486,96,0.11017343401908875
1644328240.911035,97,0.08924257755279541
1644328243.381262,98,0.22797250747680664
1644328245.695408,99,0.15946143865585327
1644328248.2265,100,0.0891805961728096
1644328250.650125,101,0.06291252374649048
1644328252.96391,102,0.0355725958943367
1644328255.482304,103,0.035717710852622986
1644328258.152054,104,0.03012368083000183
1644328260.536686,105,0.027441032230854034
1644328263.217309,106,0.028196416795253754
1644328265.993581,107,0.012039024382829666
