Wall time,Step,Value
1644327994.58234,0,0.05937499925494194
1644327997.620185,1,0.09687499701976776
1644328000.151284,2,0.11770833283662796
1644328003.025031,3,0.11354167014360428
1644328006.199488,4,0.11666666716337204
1644328008.792813,5,0.14166666567325592
1644328011.355398,6,0.14166666567325592
1644328014.155013,7,0.12395833432674408
1644328016.672751,8,0.18645833432674408
1644328019.111978,9,0.13645833730697632
1644328022.53922,10,0.09687499701976776
1644328025.681165,11,0.17499999701976776
1644328028.272311,12,0.125
1644328031.434407,13,0.21562500298023224
1644328034.260997,14,0.22812500596046448
1644328036.970991,15,0.22187499701976776
1644328039.854265,16,0.27395832538604736
1644328043.079178,17,0.3229166567325592
1644328045.723353,18,0.3395833373069763
1644328048.034031,19,0.3552083373069763
1644328050.456668,20,0.4156250059604645
1644328052.794684,21,0.3489583432674408
1644328055.113706,22,0.47083333134651184
1644328057.446355,23,0.5416666865348816
1644328060.05767,24,0.5708333253860474
1644328062.514962,25,0.5697916746139526
1644328064.88992,26,0.6697916388511658
1644328067.368695,27,0.7010416388511658
1644328069.75107,28,0.6875
1644328072.18364,29,0.7291666865348816
1644328074.570286,30,0.7229166626930237
1644328076.945163,31,0.6937500238418579
1644328079.274129,32,0.7958333492279053
1644328082.039657,33,0.8208333253860474
1644328084.575168,34,0.7895833253860474
1644328086.962032,35,0.8187500238418579
1644328089.300222,36,0.8520833253860474
1644328091.776573,37,0.8500000238418579
1644328094.181936,38,0.856249988079071
1644328096.649112,39,0.8854166865348816
1644328099.2385,40,0.8947916626930237
1644328102.101903,41,0.8687499761581421
1644328104.74572,42,0.8999999761581421
1644328107.557146,43,0.9177083373069763
1644328110.136259,44,0.9208333492279053
1644328112.449754,45,0.9104166626930237
1644328114.855871,46,0.8989583253860474
1644328117.37666,47,0.9072916507720947
1644328119.845072,48,0.9385416507720947
1644328122.143679,49,0.9510416388511658
1644328124.648767,50,0.9552083611488342
1644328126.968305,51,0.9468749761581421
1644328129.406025,52,0.9375
1644328131.994452,53,0.9354166388511658
1644328134.386057,54,0.9322916865348816
1644328136.742963,55,0.9302083253860474
1644328139.236453,56,0.9322916865348816
1644328141.907331,57,0.9583333134651184
1644328144.340794,58,0.9697916507720947
1644328147.048697,59,0.9697916507720947
1644328149.386283,60,0.9645833373069763
1644328151.801161,61,0.96875
1644328154.301246,62,0.9145833253860474
1644328156.763443,63,0.9291666746139526
1644328159.121324,64,0.8864583373069763
1644328161.6011,65,0.9364583492279053
1644328163.979838,66,0.9614583253860474
1644328166.470182,67,0.9697916507720947
1644328169.158159,68,0.9781249761581421
1644328171.571917,69,0.9802083373069763
1644328174.097188,70,0.971875011920929
1644328176.499641,71,0.9833333492279053
1644328178.847147,72,0.9864583611488342
1644328181.360716,73,0.9593750238418579
1644328183.760732,74,0.9260416626930237
1644328186.224904,75,0.9437500238418579
1644328188.668382,76,0.9604166746139526
1644328191.278281,77,0.9666666388511658
1644328193.649039,78,0.987500011920929
1644328196.160471,79,0.9802083373069763
1644328198.671216,80,0.9916666746139526
1644328201.228138,81,0.9906250238418579
1644328203.903404,82,0.9885416626930237
1644328206.449762,83,0.9802083373069763
1644328208.852661,84,0.9833333492279053
1644328211.491762,85,0.9760416746139526
1644328214.005529,86,0.96875
1644328216.370109,87,0.9885416626930237
1644328218.820435,88,0.9947916865348816
1644328221.395957,89,0.9791666865348816
1644328223.850001,90,0.8677083253860474
1644328226.288571,91,0.953125
1644328228.657314,92,0.971875011920929
1644328231.156632,93,0.9864583611488342
1644328233.532586,94,0.9864583611488342
1644328236.187528,95,0.9802083373069763
1644328238.463082,96,0.9697916507720947
1644328240.912222,97,0.9729166626930237
1644328243.382666,98,0.9229166507720947
1644328245.698568,99,0.9541666507720947
1644328248.229276,100,0.9697916507720947
1644328250.653257,101,0.9822916388511658
1644328252.965264,102,0.9895833134651184
1644328255.483516,103,0.9885416626930237
1644328258.15356,104,0.9937499761581421
1644328260.538096,105,0.9958333373069763
1644328263.218391,106,0.9906250238418579
1644328265.994793,107,0.9979166388511658
