Wall time,Step,Value
1645766602.877048,0,3.8929097652435303
1645766611.07981,1,3.7772579193115234
1645766619.218427,2,3.6111886501312256
1645766627.345027,3,3.266460657119751
1645766635.386652,4,3.1241629123687744
1645766644.256266,5,2.69830060005188
1645766652.991671,6,2.458209753036499
1645766661.43757,7,2.270033359527588
1645766669.515296,8,2.0500924587249756
1645766678.122169,9,2.0549423694610596
1645766686.361374,10,1.8858280181884766
1645766694.364427,11,1.664177656173706
1645766701.839417,12,1.5907478332519531
1645766709.54844,13,1.4411250352859497
1645766717.337346,14,1.3545438051223755
1645766725.039729,15,1.2710734605789185
1645766733.07654,16,1.0762176513671875
1645766740.793678,17,1.0533729791641235
1645766748.841484,18,1.6850793361663818
1645766756.781496,19,1.1124145984649658
1645766765.034997,20,1.0541783571243286
1645766773.341901,21,0.8832211494445801
1645766782.024897,22,0.7494029998779297
1645766789.773285,23,0.8040567636489868
1645766797.578499,24,0.7062174677848816
1645766805.290073,25,0.5589733719825745
1645766813.129325,26,0.7090885639190674
1645766820.734921,27,0.6900576949119568
1645766828.553813,28,0.5434727072715759
1645766836.140209,29,0.48390379548072815
1645766844.030487,30,0.4823119640350342
1645766852.115553,31,0.3858241140842438
1645766859.597704,32,0.34762805700302124
1645766867.140845,33,0.3855513632297516
1645766874.515906,34,0.4215448200702667
1645766882.081271,35,0.4139581322669983
1645766889.694494,36,0.32422369718551636
1645766897.349625,37,0.34212565422058105
1645766904.95836,38,0.2741868495941162
1645766912.485365,39,0.2476668506860733
1645766920.227529,40,0.3186388909816742
1645766927.919357,41,0.21562208235263824
1645766935.454056,42,0.3160873055458069
1645766942.99274,43,0.19395792484283447
1645766950.625201,44,0.34134387969970703
1645766957.941693,45,0.2263156920671463
1645766965.502794,46,0.3081743121147156
1645766972.877485,47,0.17575442790985107
1645766980.486785,48,0.13733039796352386
1645766988.055348,49,0.09689008444547653
1645766995.397261,50,0.14931203424930573
1645767003.158371,51,0.1573198437690735
1645767010.755439,52,0.1708565205335617
1645767018.334468,53,0.15151436626911163
1645767025.936144,54,0.22323964536190033
1645767033.298175,55,0.10196871310472488
1645767041.319419,56,0.14508411288261414
1645767048.966206,57,0.42271310091018677
1645767056.393956,58,0.136762797832489
1645767064.065758,59,0.12159524112939835
1645767071.693777,60,0.17065531015396118
1645767079.332619,61,0.06880606710910797
1645767087.4071,62,0.033184561878442764
1645767095.169579,63,0.09366220235824585
1645767103.137231,64,0.07793279737234116
1645767110.953899,65,0.03876451030373573
1645767118.736112,66,0.11583232879638672
1645767126.318499,67,0.24452339112758636
1645767134.007367,68,0.13735678791999817
1645767141.573643,69,0.1063137874007225
1645767149.253989,70,0.0452447384595871
1645767156.964981,71,0.05298399180173874
1645767164.796082,72,0.02471679449081421
1645767172.543958,73,0.03165283054113388
1645767180.236106,74,0.022495271638035774
1645767187.782159,75,0.07268279045820236
1645767195.48486,76,0.058744609355926514
1645767203.21964,77,0.1326676309108734
1645767210.897392,78,0.13589727878570557
1645767218.3299,79,0.1134711429476738
1645767226.118097,80,0.08408722281455994
1645767233.675582,81,0.032296668738126755
1645767241.417953,82,0.016158975660800934
1645767248.95892,83,0.0713394284248352
1645767256.845832,84,0.11188921332359314
1645767264.639205,85,0.10001019388437271
1645767272.439526,86,0.08160880208015442
1645767280.209551,87,0.1811744123697281
1645767288.40425,88,0.05655866488814354
1645767296.18214,89,0.020234568044543266
1645767303.911429,90,0.052000608295202255
1645767311.624171,91,0.04638895392417908
1645767319.528309,92,0.16135519742965698
1645767327.065691,93,0.05428759753704071
1645767334.826178,94,0.03503594920039177
1645767342.431758,95,0.025688260793685913
1645767350.247511,96,0.004143910948187113
1645767357.767046,97,0.0021708521526306868
