Wall time,Step,Value
1645590701.504122,0,3.9618217945098877
1645590710.279941,1,3.8114657402038574
1645590718.642223,2,3.5558385848999023
1645590727.021334,3,3.4731123447418213
1645590735.964,4,3.4480834007263184
1645590744.112381,5,3.1228394508361816
1645590752.882404,6,2.803187847137451
1645590761.833789,7,2.644941568374634
1645590770.718867,8,2.7278409004211426
1645590778.922885,9,2.4311296939849854
1645590787.318891,10,2.1704413890838623
1645590795.174139,11,1.9930721521377563
1645590803.527071,12,1.9034737348556519
1645590812.021904,13,1.68210768699646
1645590820.088032,14,1.602663516998291
1645590828.60421,15,1.7201259136199951
1645590837.6374,16,1.72735595703125
1645590845.52342,17,1.4642176628112793
1645590853.522623,18,1.3206790685653687
1645590861.31545,19,1.2493332624435425
1645590869.656453,20,1.3196046352386475
1645590877.535259,21,1.1436339616775513
1645590885.438651,22,1.0376204252243042
1645590893.104279,23,1.0140119791030884
1645590900.953633,24,0.9460697174072266
1645590908.738185,25,0.8945717215538025
1645590916.670201,26,0.883301317691803
1645590924.287137,27,0.7901845574378967
1645590932.094459,28,0.7059569358825684
1645590940.014292,29,0.8118412494659424
1645590948.233078,30,0.7654785513877869
1645590956.206354,31,0.6448373198509216
1645590964.075729,32,0.5696327686309814
1645590971.997813,33,0.6004176735877991
1645590979.893885,34,0.5703935623168945
1645590987.792672,35,0.6263636350631714
1645590995.726284,36,0.4435867965221405
1645591003.705136,37,0.47548285126686096
1645591011.394225,38,0.39768800139427185
1645591019.249886,39,0.36242178082466125
1645591026.824847,40,0.4715101718902588
1645591034.530113,41,0.37264394760131836
1645591042.358123,42,0.32696494460105896
1645591050.040526,43,0.31578734517097473
1645591057.901532,44,0.3091544210910797
1645591065.592983,45,0.256205290555954
1645591073.423088,46,0.2979956269264221
1645591081.208162,47,0.6086964011192322
1645591089.023492,48,0.2618107199668884
1645591096.435738,49,0.20179346203804016
1645591104.028195,50,0.3788243234157562
1645591111.842852,51,0.2933230698108673
1645591119.654787,52,0.27384158968925476
1645591127.588338,53,0.36497610807418823
1645591135.644051,54,0.24310246109962463
1645591143.523995,55,0.19355039298534393
1645591151.084746,56,0.1753121167421341
1645591158.719318,57,0.20494583249092102
1645591166.614266,58,0.15059426426887512
1645591174.75485,59,0.11992339789867401
1645591182.637811,60,0.1862087845802307
1645591190.750571,61,0.2035055011510849
1645591198.661206,62,0.2481006681919098
1645591206.540268,63,0.23323918879032135
1645591214.602987,64,0.11347630620002747
1645591222.426769,65,0.1990342140197754
1645591230.485429,66,0.09550388902425766
1645591238.103824,67,0.13354124128818512
1645591245.813575,68,0.29718130826950073
1645591253.554449,69,0.8886932134628296
1645591261.552462,70,0.33334189653396606
1645591270.207221,71,0.16240307688713074
1645591278.035785,72,0.13196910917758942
1645591285.794368,73,0.10002177208662033
1645591293.347162,74,0.15762729942798615
1645591300.791672,75,0.1367262452840805
1645591308.617087,76,0.18228240311145782
1645591316.303525,77,0.09020307660102844
1645591324.202759,78,0.08804180473089218
1645591332.044335,79,0.0792447105050087
1645591339.909191,80,0.13587328791618347
1645591347.864462,81,0.16800557076931
1645591355.576283,82,0.12354888767004013
1645591363.536981,83,0.10929089784622192
1645591371.306879,84,0.07298791408538818
1645591378.941011,85,0.06205085664987564
1645591386.860181,86,0.0743219405412674
1645591394.584887,87,0.11945780366659164
1645591402.17036,88,0.03457093611359596
1645591409.990711,89,0.020779646933078766
1645591417.738888,90,0.0373394750058651
1645591425.7461,91,0.018375879153609276
1645591433.673797,92,0.02654779888689518
1645591441.649541,93,0.12727531790733337
1645591449.511327,94,0.10537795722484589
1645591457.558736,95,0.1251683235168457
1645591465.278443,96,0.08446776866912842
1645591473.040961,97,0.02030695416033268
1645591480.7129,98,0.006120483856648207
1645591488.702849,99,0.013154209591448307
